FID,value,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
12218,1,4,5,120.2559967,7.1657701,20.0818996,1192.469971,40.0433998,1.79398,0.324324,0.731861,0.251049,0.563811,85.5
25036,1,4,2,167.470993,38.0637016,9.1878099,1189.869995,8.2931404,1.76963,-0.891892,0.712934,0.0389545,0.384461,4502.729981
2118,1,4,1,327.5289917,13.5677004,9.7347803,1169.530029,27.5667,1.76875,-6.7297301,0.681388,0.500697,-0.359142,28.5
16280,1,4,4,165.3990021,56.2797012,28.3402004,1189.959961,19.4237003,1.72972,2.4054101,0.511041,0.120504,0.314444,166.1820068
5797,1,2,5,3.3664601,10.5733004,12.6296997,1181.530029,33.7458992,1.54554,5.3513498,0.741325,0.300018,0.736016,127.4560013
1277,1,2,4,235.4080048,9.2515697,17.1720009,1153.099976,59.7289009,2.0759001,5,0.725552,0.286765,0.639824,414.9660034
2951,1,2,4,291.3710022,8.4566402,12.2242002,1165.469971,33.4636002,1.9447401,2.8648601,0.794953,0.204904,0.531432,173.3589935
12248,1,4,5,128.8840027,19.8553009,9.9078598,1192.469971,59.4762993,1.84187,-4.7297301,0.652997,0.376507,0.817845,786.2080078
8698,1,4,2,171.8699951,35.0740013,1.77637,1191.819946,10.7103996,1.77189,0.675676,0.81388,-0.12897,0.322987,408.0580139
17026,1,4,2,277.8150024,56.6279984,12.7229996,1189.829956,24.2992992,1.72475,3.6486499,0.694006,0.102768,0.219025,483.6610107
22733,1,4,2,327.0950012,27.9645004,5.0750699,1185.729981,44.2169991,1.59627,1.24324,0.782334,0.316544,0.695675,806.1019897
17429,1,4,1,315,92.6981964,7.07163,1189.780029,52.6436005,1.72475,2.02703,0.769716,0.121441,0.178788,792.382019
817,1,2,2,91.1690979,55.6941986,23.2635002,1154.5,19.4526005,2.0759001,2.08108,0.741325,0.198531,0.560497,516.1569824
18998,1,4,3,346.4299927,54.7817993,14.665,1185.349976,18.4106998,1.58333,2.48649,0.662461,0.312029,0.703779,199.5
27449,1,2,3,304.9190063,94.7200012,29.5529995,1172.229981,51.5061989,1.39423,8.8108101,0.700315,0.355231,0.75986,222.5919952
16703,1,4,2,156.0379944,5.87819,14.5302,1190.630005,76.6192017,1.74339,-6.97297,0.687697,0.234368,0.461597,80.610199
10408,1,4,2,341.5650024,35.5635986,0.794621,1190.030029,157.1360016,1.72226,-1.5945899,0.70347,0.046204,0.18514,841.5949707
947,1,2,4,134.0119934,47.4141998,19.7891998,1153.859985,11.2261,2.0757899,2.7026999,0.671924,0.104448,0.377756,262.7569885
17628,1,4,2,272.7260132,30.8736992,15.4630003,1190.140015,94.354599,1.72377,-2.3243201,0.694006,0.141983,0.378648,587.5430298
7991,1,4,5,336.5710144,49.7584991,16.0030994,1187.560059,24.3610992,1.69359,-4.02703,0.757098,0.344633,0.780105,324.9500122
17722,1,4,5,221.7299957,18.6273994,12.2679005,1186.119995,20.4811993,1.58333,2.2162199,0.735016,0.382763,0.765372,477.7470093
11848,1,4,2,117.473999,8.7047596,7.04533,1192.430054,43.3372002,1.81971,-0.378378,0.750789,0.0948373,0.307641,285
15373,1,4,2,52.4314003,21.6536999,16.0527,1191.829956,21.3108997,1.773,-4.7837801,0.81388,0.0195191,0.304852,293.4249878
1997,1,2,5,205.345993,126.8410034,20.2458992,1168.569946,46.4864998,1.85561,4.5135102,0.583596,0.310647,0.688542,1805.420044
28603,1,3,5,101.5920029,71.0557022,19.2507,1172.410034,62.4869995,1.4333301,1.4054101,0.621451,0.223167,0.570897,114
26877,1,4,4,112.9889984,58.0806999,17.4556007,1178.060059,114.8150024,1.50024,8.97297,0.700315,0.217671,0.613907,173.3589935
13657,1,4,5,96.6047974,57.3506012,22.7556,1192.479981,47.8907013,1.7667,4.8648601,0.694006,0.221978,0.629816,477.7470093
25226,1,3,5,77.3473969,23.0342999,23.7745991,1188.209961,20.8101997,1.69032,-3.56757,0.728707,0.320637,0.758167,2684.75
11230,1,4,5,2.1210999,63.9011002,13.3332996,1187.709961,14.4807997,1.64592,8.9189196,0.719243,0.29311,0.638853,964.3790283
24604,1,4,1,303.3110046,20.8883991,10.4084997,1177.27002,53.4121017,1.67545,3.02703,0.596215,0.379217,-0.379854,28.5
21731,1,4,5,263.480011,9.0433798,17.1720009,1191.979981,53.9431,1.8247,2.94595,0.804416,0.385261,0.792744,1710.469971
16690,1,4,2,165.651001,18.8841991,11.0159998,1190.900024,49.9421997,1.7561899,-1.21622,0.694006,0.145587,0.440792,290.6440125
3465,1,2,5,278.4710083,43.6505013,11.7727003,1163.380005,40.5140991,1.90525,0.810811,0.747634,0.285472,0.719687,1148.869995
16664,1,4,2,174.5599976,29.5386009,10.4836998,1190.810059,24.5557003,1.75297,0.243243,0.646688,0.127513,0.528816,229.7740021
11946,1,4,5,76.8659973,35.6964989,15.1217003,1192.27002,25.0818005,1.7667,-5.97297,0.712934,0.385096,0.817747,254.9120026
27371,1,4,2,63.9704018,25.8153992,11.8535004,1178.189941,26.3987999,1.6187201,0.351351,0.687697,0.278653,0.476202,0
12997,1,4,5,181.7359924,29.4018002,16.1513996,1192.540039,8.7032499,1.84187,-1.45946,0.782334,0.338851,0.728281,498.54599
17463,1,4,2,283.2409973,47.6467018,8.7097197,1190,52.6324997,1.72475,-3.3243201,0.716088,0.0661276,0.215673,625.7030029
3253,1,2,1,277.8150024,12.8392,12.7229996,1164.459961,35.9163017,1.95985,4.2972999,0.611987,0.42735,-0.215226,80.610199
28293,1,4,5,100.3050003,8.3617096,16.3948994,1176.040039,128.1199951,1.42568,-11.5404997,0.763407,0.323101,0.781044,318.6400146
28319,1,4,3,119.6240005,24.8806992,14.4301996,1176.400024,89.8500977,1.4229701,-14.9188995,0.716088,0.322329,0.788715,293.4249878
7892,1,4,5,101.7249985,8.5647402,13.3552999,1188.810059,64.0599976,1.63932,-4.8378401,0.656151,0.387577,0.850327,2599.76001
23772,1,4,5,50.1944008,9.4747696,3.91926,1179.930054,134.072998,1.65432,-5.10811,0.77918,0.280608,0.632118,302.9590149
231,1,4,5,22.2035007,41.1853981,24.9030991,1136.060059,54.0498009,1.98587,2.89189,0.640379,0.280076,0.773396,90.1249008
24382,1,4,1,295.2009888,12.2074003,18.2432003,1177.050049,55.3787003,1.6086,-7,0.533123,0.42029,-0.296521,28.5
7368,1,2,4,262.4049988,27.0830994,7.56143,1183.930054,38.8796005,1.57689,2.1351399,0.791798,0.193301,0.593168,332.3640137
494,1,2,5,115.3460007,48.6736984,10.4490004,1150.859985,11.4713001,2.05832,6.8378401,0.70347,0.246149,0.629312,102.7580032
24848,1,4,5,39.8055992,10.8112001,7.8021898,1179.579956,50.5065002,1.68145,-0.756757,0.873817,0.282082,0.617139,57
9589,1,3,5,30.0685997,5.1413598,10.9007998,1192.420044,9.2940397,1.70722,-0.621622,0.791798,0.306969,0.725957,2464.389893
17256,1,4,2,0,26.3311005,4.0141802,1189.430054,85.0783997,1.72475,-1.1351399,0.709779,0.0753905,0.305662,684
17057,1,4,3,333.7999878,77.061203,17.1165009,1189.719971,17.6606007,1.72475,-6,0.735016,0.33818,0.708579,484.5
18616,1,4,2,180,23.5704994,13.7995005,1186.359985,43.7809982,1.58333,1.89189,0.706625,0.127257,0.0294464,57
9403,1,4,3,78.6901016,55.658699,32.9658012,1192.229981,79.3307037,1.7261699,-9.8108101,0.716088,0.351377,0.766381,1779.369995
15414,1,4,2,23.9624996,29.1648998,9.8031702,1191.709961,13.7782001,1.76814,4.6216202,0.788644,0.0532244,0.0784314,80.610199
11929,1,4,4,114.0759964,17.8106003,12.7229996,1192.439941,23.6534996,1.8094701,4.2702699,0.810726,0.360562,0.785975,180.25
12578,1,4,5,113.1989975,18.3080006,5.7223701,1192.449951,25.8502998,1.7667,-0.108108,0.744479,0.172771,0.520124,387.6419983
19151,1,4,2,12.0948,31.9888992,7.1585798,1185.939941,76.2900009,1.58333,-3.2162199,0.662461,0.109454,0.534775,442.4389954
24637,1,4,1,295.427002,22.0746994,16.5014,1177.400024,23.9027004,1.68053,0.405405,0.542587,0.328592,-0.420236,28.5
8856,1,4,1,130.3650055,29.1884003,12.9665003,1191.660034,36.2984009,1.75905,0.0810811,0.769716,0.0803432,0.0707383,127.4560013
18498,1,4,5,203.6289978,26.4162998,17.0345993,1185.920044,18.7516994,1.58333,-1.10811,0.694006,0.354159,0.683669,324.9500122
8401,1,4,1,264.9580078,17.4085999,16.6679001,1185.5,115.5,1.63231,4.5945902,0.73817,0.192547,0.0383481,142.5
24367,1,4,5,195.7510071,11.2461996,19.5678997,1179.060059,39.3742981,1.62229,2.1891899,0.757098,0.311844,0.610676,57
8090,1,4,2,261.6069946,18.3680992,15.1330996,1187.209961,115.3990021,1.6954,-5.08108,0.694006,0.169994,-0.0907381,166.1820068
1776,1,2,1,286.1889954,8.3473196,8.05832,1156.219971,66.9113998,2.05916,-1.10811,0.763407,0.402572,-0.243733,114
5667,1,4,3,145.6199951,84.6899033,26.7875004,1182.51001,43.6114006,1.55788,-5.05405,0.665615,0.345057,0.795514,191.1840057
12149,1,4,2,71.5650024,18.7621002,6.33148,1192.469971,66.1959,1.81943,-3.7026999,0.791798,-0.185207,0.354714,324.9500122
22152,1,3,5,152.3540039,32.1747017,17.3241997,1188.060059,77.7779007,1.68013,-1.05405,0.583596,0.301186,0.758923,1086.369995
16083,1,4,5,193.4960022,14.8625002,12.7089996,1189.51001,35.6838989,1.71881,-4.3783798,0.652997,0.161402,0.347266,173.3589935
333,1,2,5,180.673996,25.7642002,20.4470997,1151.459961,53.6636009,2.0290301,-1.7027,0.646688,0.333618,0.734297,857.3720093
24152,1,4,5,189.4620056,5.5235801,12.0479002,1182.390015,179.0350037,1.62375,-8.7026997,0.665615,0.36873,0.740846,286.42099
20654,1,4,4,273.4679871,40.5922012,16.1723995,1183.170044,29.8733006,1.57207,9.3513498,0.656151,0.328875,0.754992,286.42099
6407,1,3,5,49.2891998,15.9713001,13.9717999,1179.52002,155.5090027,1.53256,-2.56757,0.712934,0.320212,0.724002,2325.5
6401,1,2,5,79.9919968,47.5219994,24.4314003,1179.630005,126.7330017,1.55093,-3.1891899,0.675079,0.346321,0.794421,2164.870117
6840,1,4,5,106.2600021,71.9455032,23.6821003,1184.219971,127.8970032,1.55814,-9.6486502,0.602524,0.358277,0.817906,782.5830078
21902,1,4,3,294.2909851,19.0177994,28.5352993,1192.040039,75.338501,1.78834,-3.91892,0.769716,0.357216,0.826446,1496.180054
14429,1,4,2,182.2910004,37.4831009,18.2220993,1192.199951,19.3330994,1.76974,6.4324298,0.760252,-0.0002487,0.406578,127.4560013
12669,1,4,1,141.3399963,23.8083992,6.4094801,1192.459961,19.9421005,1.7667,2.89189,0.753943,0.231833,0.647676,333.5840149
25603,1,2,3,297.8970032,24.6781998,34.0163994,1172.800049,172.0149994,1.39062,-4.5945902,0.684543,0.394538,0.834417,153.477005
5476,1,4,5,139.2590027,86.2830963,30.3134003,1182.77002,89.8035965,1.55814,-6.2162199,0.646688,0.345006,0.812145,217.0500031
10676,1,4,4,185.4400024,62.6856995,29.0361004,1190.02002,33.1866989,1.71848,2.8108101,0.671924,0.0674876,0.192593,1071.310059
25624,1,4,5,82.875,45.1921005,11.9785004,1176.400024,130.1410065,1.41502,2.51351,0.624606,0.334241,0.726872,0
24237,1,4,2,257.125,18.3050995,17.4811001,1184.699951,34.4995003,1.58337,1.18919,0.709779,0.327196,0.711261,694.0200195
1606,1,4,1,213.6900024,8.9746504,1.81153,1157.27002,12.9560003,2.0590501,2.3783801,0.602524,0.42487,-0.373933,57
10691,1,4,2,170.0740051,49.6861992,19.6063995,1190.170044,17.6100006,1.71729,-0.216216,0.709779,0.0879062,0.238702,870.0670166
26208,1,4,5,53.8806992,25.718399,31.0767002,1176.930054,109.512001,1.40459,2.3513501,0.735016,0.303538,0.630477,0
13720,1,4,3,40.6012993,29.9482002,4.62363,1192.459961,27.5529995,1.7667201,4.4594598,0.73817,0.207721,0.578908,364.9779968
14009,1,4,2,324.2730103,30.4423008,17.1165009,1191.920044,88.240799,1.77211,-4.3513498,0.665615,0.220314,0.445017,766.8569946
26909,1,4,4,101.3099976,23.7609005,17.3852005,1177.699951,119.2639999,1.49831,-0.189189,0.719243,0.2823,0.672087,0
5301,1,3,5,222.9550018,4.3002501,9.8587503,1171.959961,137.9720001,1.60715,-11.5676003,0.712934,0.308741,0.770838,892.190979
28250,1,4,4,299.7449951,19.5580997,22.9929008,1175.77002,153.9589996,1.42769,8.2702703,0.690852,0.27883,0.652035,446.0960083
25738,1,4,1,103.7170029,19.5802002,29.8286991,1176.329956,175.9320068,1.41276,-12.7838001,0.637224,0.234078,0.431157,0
25254,1,4,5,45.8550987,42.1913986,22.5690994,1187.560059,39.7727013,1.67265,3.56757,0.697161,0.381646,0.86447,2145.649902
6222,1,2,5,348.0239868,16.3078995,8.4162703,1180.609985,57.6186981,1.55256,-3.3513501,0.763407,0.331884,0.771993,1740.599976
26357,1,4,5,82.4054031,21.0468006,7.56143,1176.829956,76.0035019,1.40169,-2.1891899,0.757098,0.268045,0.576537,0
25990,1,2,3,303.8450012,146.4839935,24.1739006,1172.699951,93.4626007,1.38753,-0.513514,0.548896,0.391144,0.784314,640.4580078
1808,1,2,5,87.2736969,10.6641998,5.2683201,1153.51001,42.2016983,2.07303,-0.972973,0.776025,0.373848,0.673558,28.5
19553,1,4,2,345.3789978,9.8254499,11.7777996,1185.439941,143.2440033,1.58333,-5.05405,0.719243,0.327514,0.644909,822.065979
12082,1,4,5,118.3010025,45.5951996,3.7051899,1192.290039,10.8530998,1.7667,2.6756799,0.712934,0.0720339,0.564545,222.5919952
3980,1,2,5,117.4199982,57.6439018,33.3115005,1175.449951,123.1169968,1.77368,-6.02703,0.514196,0.301654,0.674819,63.7279015
6907,1,4,1,312.2739868,13.8410997,14.6176004,1183.300049,70.8647995,1.55533,-5.97297,0.454259,0.55665,-0.40787,28.5
5156,1,2,4,26.5650997,13.0285997,4.4861498,1174.02002,34.274601,1.66809,5.10811,0.791798,0.319973,0.704284,217.0500031
6425,1,2,5,86.8201981,68.5059967,25.3803005,1179.630005,96.8747025,1.55687,-4.10811,0.656151,0.311677,0.773024,2080.699951
1853,1,2,4,275.7109985,30.8596992,5.0379901,1151.930054,21.5153999,2.0535901,7.2972999,0.719243,0.282867,0.625907,241.8309937
18748,1,4,1,193.1730042,18.3813,11.9535999,1186.079956,43.8278999,1.58333,-0.648649,0.634069,0.153753,0.41003,90.1249008
11548,1,4,5,302.618988,35.4040985,14.5937996,1192.27002,70.3541031,1.7731301,-2.3513501,0.716088,0.171519,0.522043,729.9559937
15191,1,4,4,21.8013992,15.7803001,5.39709,1191.75,31.0105991,1.77363,-1.94595,0.81388,0.165021,0.533687,63.7279015
8955,1,3,4,11.3906002,68.2937012,50.6922989,1192.069946,53.8727989,1.768,19.8649006,0.785489,0.402656,0.814793,997.5
5497,1,4,5,132.8789978,62.830101,18.5298996,1182.689941,109.3990021,1.55814,5.5405402,0.656151,0.38013,0.812252,161.2200012
10659,1,4,2,319.2890015,12.7104998,13.9717999,1190.310059,22.8192997,1.71604,-3.02703,0.791798,0.289102,0.65092,1060.640015
10854,1,4,2,261.8699951,15.6046,3.54933,1189.48999,19.8938007,1.72434,8.7297297,0.876972,0.0899054,0.165589,182.4889984
22462,1,4,2,90.4897003,17.4470997,27.1658001,1186.650024,80.2907028,1.62971,-4.1351399,0.652997,0.140956,0.355783,28.5
4849,1,4,5,140.147995,54.174099,34.6556015,1176.910034,88.5205994,1.6870199,-13.3783998,0.652997,0.36797,0.806612,120.9150009
7832,1,4,5,45,5.4375601,0.355383,1189.430054,25.5062008,1.65802,-5.3783798,0.776025,0.326279,0.784951,3283.439941
22771,1,4,5,248.6289978,70.1230011,6.1824799,1186.150024,16.9627991,1.597,1.21622,0.687697,0.29767,0.678197,459.5490112
13263,1,4,5,181.3639984,13.3448,20.2301006,1192.550049,42.6528015,1.84187,-1.8648601,0.791798,0.336264,0.81358,677.4370117
24124,1,4,5,87.8788986,18.7838001,6.7581601,1181.430054,94.0658035,1.71017,-4.6756802,0.665615,0.324793,0.680861,222.5919952
23336,1,4,1,277.125,6.48592,11.9785004,1186.640015,52.2737007,1.6051,4.05405,0.725552,0.36,-0.431511,63.7279015
22282,1,4,4,72.612999,13.0418997,24.4654999,1186.609985,134.1150055,1.63555,-3.43243,0.618297,0.326577,0.743684,63.7279015
5867,1,2,5,18.9703999,10.2341003,16.5321007,1181.390015,34.8272018,1.54553,-6.1891899,0.753943,0.356114,0.707045,235.0169983
4441,1,2,4,252.197998,18.8810997,26.6618004,1172.930054,188.4579926,1.85023,0.945946,0.750789,0.242308,0.56644,166.1820068
10330,1,4,2,301.4299927,38.3558998,10.4836998,1190.069946,165.2350006,1.72279,-1.81081,0.697161,0.304821,0.580534,741
28228,1,4,4,98.7462006,32.5149002,12.9938002,1176.140015,72.7574005,1.42576,8.3783798,0.735016,0.250306,0.633455,427.5
11805,1,4,5,118.9459991,136.5540009,41.8973007,1192.420044,23.8743,1.8366899,18.4864998,0.684543,0.303896,0.757293,532.4240112
28538,1,4,5,75.9637985,14.5720997,10.2504997,1172.920044,140.3589935,1.39662,-3.7837801,0.681388,0.288337,0.726211,1144.619995
14244,1,4,2,109.1790009,10.3656998,12.0578003,1191.660034,48.5051994,1.77865,0.567568,0.675079,0.0676626,0.186813,57
10322,1,4,2,344.9140015,21.1889,27.5820999,1190.23999,50.9315987,1.72224,1.75676,0.700315,0.123937,0.218826,537.7369995
3703,1,2,5,26.8339996,35.3796005,22.6749992,1162.349976,71.5709,1.95118,1.48649,0.687697,0.352504,0.802398,85.5
16777,1,4,2,200.5559998,15.1267996,16.6882,1190.829956,41.3805008,1.7499501,3,0.706625,0.11937,0.181123,199.5
3550,1,2,5,201.3710022,36.4348984,28.4412003,1162.920044,44.2877998,1.94324,10.7567997,0.656151,0.237674,0.642252,201.5249939
1334,1,2,4,25.1448002,5.11165,13.3552999,1153.01001,42.5078011,2.0759001,-8.1891899,0.716088,0.292842,0.652114,346.7170105
24735,1,4,3,234.7279968,21.4960995,12.4216995,1176.930054,49.5195999,1.65229,4.4324298,0.709779,0.349517,0.747863,285
3942,1,2,5,134.0119934,40.2598991,19.7891998,1175.650024,87.322998,1.76551,0.459459,0.634069,0.255129,0.646267,80.610199
2762,1,3,1,24.2276993,7.5290599,10.8896999,1166.060059,74.2172012,1.84694,-4.8648601,0.637224,0.201389,0.267864,616.5490112
16434,1,4,2,146.0700073,43.5517006,16.2108994,1190.5,79.7679977,1.74493,-3.1351399,0.659306,0.196577,0.496901,382.3680115
6276,1,2,4,323.6159973,5.43188,11.6963997,1180.579956,64.5895996,1.5513,-3.2702701,0.747634,0.254695,0.669443,1630.73999
24723,1,4,2,63.4348984,12.1302004,5.6012702,1179.380005,14.4034004,1.6750799,2.8648601,0.851735,0.319551,0.67701,0
8610,1,4,2,33.8708,26.9545002,21.0874004,1191.790039,16.9270992,1.7726001,-2.3243201,0.810726,0.0838882,0.393239,318.6400146
3419,1,2,5,276.3399963,25.6364994,9.0269403,1163.449951,79.0755997,1.9125299,-3.54054,0.810726,0.315349,0.748525,1012.049988
27177,1,4,1,121.7009964,26.0676994,19.3180008,1177.910034,29.8799992,1.57912,1.51351,0.652997,0.262425,-0.0596076,0
15071,1,4,2,77.471199,25.5638008,9.1878099,1191.949951,14.441,1.77187,3.45946,0.776025,-0.0677507,0.329897,324.9500122
19723,1,4,4,18.7117004,18.2644997,29.8649006,1187.890015,64.177597,1.6521699,-4.97297,0.652997,0.237399,0.676037,788.2709961
28830,1,3,4,167.7350006,14.8516998,22.4374008,1169.130005,133.022995,1.32838,-4.4054098,0.678233,0.212766,0.409183,57
2601,1,4,1,290.2980042,17.2530994,18.8484993,1167.839966,37.0943985,1.79477,-1.91892,0.62776,0.451524,-0.221397,57
17948,1,4,5,159.5379944,17.8500996,17.4139996,1185.619995,22.2985992,1.58333,-1.21622,0.763407,0.359839,0.773901,581.2880249
13324,1,4,5,201.2510071,15.8544998,9.6154203,1192.579956,20.7520008,1.84187,3.89189,0.77918,0.37964,0.769388,254.9120026
19145,1,4,2,319.7640076,53.7406006,8.4960499,1186.119995,106.6669998,1.58333,3.97297,0.599369,0.262427,0.60216,362.7460022
22254,1,4,3,248.7489929,38.6417007,26.9416008,1186.319946,182.8300018,1.62343,-3.3513501,0.605678,0.297606,0.694293,318.6400146
18953,1,4,5,344.6239929,34.9000015,19.9965992,1185.459961,42.1573982,1.58333,-0.837838,0.690852,0.294587,0.649053,145.3220062
7439,1,2,2,294.4440002,21.2763004,11.9686003,1183.140015,102.4049988,1.58584,0.783784,0.687697,0.0435811,0.282909,297.5490112
20215,1,4,4,34.6952019,39.9968987,3.96701,1185,41.2841988,1.58333,9.5945902,0.731861,0.320579,0.710442,57
23927,1,4,2,118.0719986,35.2056007,16.6070004,1180.979981,170.2879944,1.70779,-3.51351,0.735016,0.337454,0.707751,318.6400146
1644,1,2,5,289.5020142,11.4982004,24.0694008,1157.099976,91.9048996,2.05916,-1.5945899,0.719243,0.364877,0.728406,171
387,1,2,4,193.7819977,7.92417,13.4603004,1151.329956,135.5149994,2.0243599,-3.7297299,0.690852,0.260088,0.608876,778.4210205
22170,1,4,3,240.5240021,44.2750015,19.1688995,1186.290039,165.4550018,1.62694,-2.05405,0.611987,0.307904,0.677174,343.1849976
2418,1,2,5,116.5650024,31.1480999,17.4235992,1168.619995,97.0728989,1.78731,-9.4324303,0.656151,0.337751,0.718385,382.3680115
3233,1,2,4,291.447998,11.7796001,14.7826996,1164.599976,53.9427986,1.95003,-5.7027001,0.722397,0.158589,0.458608,333.5840149
27155,1,4,1,105.9449997,15.585,10.8453999,1177.75,16.9803009,1.56731,-2.94595,0.605678,0.295539,-0.29844,0
2162,1,2,5,325.5209961,29.8593006,23.8267994,1169.369995,69.6704025,1.76423,3.94595,0.753943,0.338946,0.744828,182.4889984
7604,1,4,5,110.5559998,76.9527969,16.6882,1190.75,55.7714005,1.65289,1.54054,0.652997,0.343284,0.807302,2565.790039
23424,1,4,4,210.9640045,51.2433014,5.8408899,1186.089966,12.9075003,1.5857,0.216216,0.760252,0.352328,0.76588,520.0759888
23642,1,4,4,84.4725037,24.3757992,34.3330994,1179.729981,90.0799026,1.62446,-2.3513501,0.804416,0.324992,0.732091,28.5
22738,1,4,5,241.8209991,21.6959991,15.5698996,1185.560059,22.1525002,1.5954,-1.27027,0.757098,0.371856,0.768374,947.3839722
8253,1,4,1,154.9830017,11.4914999,8.2616796,1185.939941,72.2046967,1.66738,6.3783798,0.684543,0.383942,-0.431995,28.5
18319,1,4,5,184.0859985,60.4658012,7.01893,1186.01001,29.4780006,1.58333,2.45946,0.694006,0.218283,0.709164,347.8869934
24657,1,4,1,352.4049988,26.4050007,7.56143,1177.229981,61.2378998,1.6712101,0.810811,0.646688,0.380577,-0.349815,102.7580032
10905,1,4,1,250.0169983,28.2896996,5.8621802,1189.380005,83.0768967,1.72449,9.4054098,0.835962,0.0736306,0.0852434,201.5249939
21499,1,4,5,216.4160004,16.007,18.3901997,1179.650024,89.3767014,1.73377,-12.4054003,0.634069,0.335461,0.693553,698.6859741
8705,1,4,1,55.8563995,15.8599997,24.7520008,1191.729981,32.0255013,1.76768,-10.6485996,0.776025,-0.0968066,0.282399,222.5919952
23780,1,4,4,53.7462006,12.6091003,9.2671299,1179.98999,125.8710022,1.65526,0.108108,0.750789,0.251395,0.708641,302.9590149
17634,1,4,3,281.9760132,53.9076004,16.4843006,1190.01001,60.8810005,1.72396,-4.89189,0.725552,0.194331,0.353802,707.9249878
26487,1,4,1,95.194397,25.1536999,13.6161003,1176.800049,12.7194004,1.4175299,-0.27027,0.744479,0.201894,0.464912,0
25975,1,2,3,315.3410034,64.0908966,46.1801987,1173.589966,143.8139954,1.39605,1.51351,0.662461,0.398442,0.725055,243.5039978
25834,1,2,5,305.5379944,76.9908981,24.3588009,1173.02002,137.7929993,1.39132,4.6216202,0.589905,0.297297,0.711041,364.9779968
12907,1,4,5,193.3930054,12.5419998,10.7226,1192.540039,34.7705994,1.82899,-4.2972999,0.772871,0.372946,0.728535,229.7740021
21920,1,4,5,180,6.2164402,16.1443005,1190.479981,46.4933014,1.7747999,-2.5945899,0.747634,0.34606,0.793651,2572.120117
13505,1,4,2,331.1889954,29.8997002,11.3221998,1192.439941,51.2402,1.7667,5.4054098,0.66877,0.0755018,0.301967,228
10393,1,4,2,272.2909851,23.8845997,6.2624002,1189.98999,176.1900024,1.72251,-2.02703,0.646688,-0.0613607,0.190879,879.8150024
11558,1,4,5,122.4710007,43.2929993,3.2729499,1192.089966,53.5998993,1.76746,-2.2162199,0.697161,0.165975,0.545017,408.0580139
22121,1,4,5,119.1340027,67.6913986,31.4913006,1186.969971,102.8450012,1.66176,2.1891899,0.577287,0.341317,0.805087,297.5490112
11835,1,4,5,133.0590057,15.6671,20.1112003,1192.219971,47.9664001,1.76738,-3.8378401,0.712934,0.139008,0.62874,90.1249008
13636,1,4,5,108.0599976,84.2390976,22.9972992,1192.479981,20.5909004,1.7667,5.7567601,0.687697,0.329962,0.762388,513.7910156
8467,1,4,3,259.04599,67.0838013,15.4814997,1185.280029,66.7086029,1.61656,1.94595,0.611987,0.412114,0.824033,285
21125,1,4,3,42.7974014,29.9521008,17.8889999,1183.51001,32.2170982,1.5697401,-3.08108,0.70347,0.332801,0.768905,290.6440125
4051,1,2,5,115.2919998,51.8611984,23.8185005,1174.609985,84.8454971,1.7760201,4.5945902,0.615142,0.354683,0.751196,40.3050995
21529,1,4,3,163.5599976,33.5985985,29.1569996,1179.140015,55.0937996,1.71057,-2.89189,0.637224,0.374245,0.792175,987.6799927
20482,1,4,3,347.0050049,70.6492004,19.3460007,1184.26001,11.5028,1.57938,9.4054098,0.712934,0.273246,0.732919,199.5
7551,1,2,5,155.5559998,22.6235008,22.9752998,1181.780029,47.7979012,1.50313,1.72973,0.659306,0.222072,0.61788,2196.719971
28001,1,3,5,143.1300049,39.8375015,5.0131102,1173.310059,70.0784988,1.42591,-0.378378,0.716088,0.302646,0.701144,798.5089722
21279,1,4,5,38.1183014,8.9808903,19.9188004,1180.109985,87.0350037,1.73075,-17.0541,0.690852,0.30702,0.650057,997.5
6378,1,2,5,86.9871979,64.4144974,26.5967999,1179.699951,79.5914993,1.55106,0.0810811,0.687697,0.306069,0.769042,2145.280029
17010,1,4,5,301.4299927,49.4511986,20.3089008,1189.619995,14.4933996,1.72475,-1.48649,0.716088,0.29003,0.625644,427.5
25125,1,4,5,264.8059998,24.4172993,16.2073994,1189.869995,19.6900005,1.77361,6.05405,0.731861,0.283156,0.594095,4382.149902
24908,1,4,3,303.1579895,17.5751991,21.4512997,1176.829956,266.8540039,1.64398,-14.8378,0.630915,0.280045,0.608146,396.9590149
2505,1,2,3,305.5379944,66.4513016,34.1815987,1168.459961,20.5242004,1.76411,2.10811,0.747634,0.351727,0.762277,302.9590149
28338,1,4,2,98.3658981,6.6564698,16.7756004,1175.930054,124.0759964,1.4258699,-9.3783798,0.694006,0.197318,0.407261,254.9120026
17780,1,4,5,264.2890015,67.0911026,5.0379901,1185.98999,8.3737497,1.58333,3.56757,0.788644,0.378519,0.779584,561.3850098
14965,1,4,2,7.3737702,55.4693985,20.6019993,1192.030029,9.3298903,1.77065,8.1621599,0.791798,0.0599613,0.394402,166.1820068
16697,1,4,2,172.4049988,31.5956001,7.56143,1190.780029,19.1762009,1.75062,3.94595,0.665615,0.0497168,0.120215,166.1820068
26136,1,4,2,50.7106018,18.7451,10.5924997,1177.339966,101.2170029,1.4055001,0.783784,0.662461,0.0857514,0.374829,80.610199
