FID,value,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
10929,1,4,5,34.824501,51.8036995,26.1760006,1190.459961,13.6386003,1.72047,2.7837801,0.700315,0.186706,0.470327,180.25
12006,1,4,5,104.0360031,20.4864006,21.6947994,1192.449951,91.3625031,1.82802,-11.0541,0.735016,0.353972,0.812778,445.1839905
26915,1,4,1,117.2549973,19.9260006,18.0366001,1177.380005,70.2338028,1.48666,4.7567601,0.615142,0.39206,-0.371076,0
4467,1,2,5,250.253006,46.7863998,19.9752007,1172.930054,57.5317993,1.83698,0.432432,0.716088,0.339858,0.749436,254.9120026
6231,1,2,5,292.6199951,6.6616902,12.8477001,1179.73999,131.8139954,1.4635201,1,0.700315,0.412769,0.725295,2072.479981
4910,1,2,5,107.9489975,51.9362984,18.1250992,1176.699951,87.580101,1.6955301,2.8648601,0.646688,0.292631,0.701561,28.5
19219,1,4,1,10.0080004,20.4181995,4.3298001,1185.579956,27.4699993,1.58333,-0.324324,0.776025,0.207226,-0.0405405,553.3699951
25569,1,2,3,301.9769897,34.6865005,43.1025009,1172.670044,173.7839966,1.39046,-15.5135002,0.66877,0.433321,0.80109,199.5
11829,1,4,5,152.6499939,30.6187,23.2483997,1192.25,19.7961006,1.7667,1.72973,0.709779,0.31471,0.761755,243.5039978
27080,1,4,5,308.1570129,15.6341,25.1049004,1175.949951,92.3813019,1.47373,2.8378401,0.662461,0.368969,0.785827,199.5
11436,1,4,2,129.2890015,34.2041016,7.1065402,1187.589966,118.9570007,1.66667,2.1891899,0.675079,0.181032,0.480954,741.5479736
20725,1,4,3,71.5650024,58.1493988,5.54532,1183.699951,16.2306004,1.57454,1.24324,0.678233,0.326018,0.712296,102.7580032
13586,1,4,5,348.6900024,38.6085014,38.051899,1192.5,114.2699966,1.7667,-23.7838001,0.637224,0.31589,0.702075,290.6440125
9311,1,4,2,51.1702003,24.7562008,12.9982996,1192.119995,58.2382011,1.73747,3.48649,0.760252,0.118243,0.416346,1438.900024
27069,1,4,5,312.3970032,9.0997,15.2803001,1176,94.7228012,1.47198,-8.3243198,0.665615,0.341849,0.645859,166.1820068
27647,1,4,2,57.9945984,24.3491993,4.73069,1173.449951,89.5903015,1.39307,-2.5945899,0.760252,-0.0309524,0.341906,1582.969971
6885,1,4,5,177.5099945,21.0548992,5.7657599,1183.859985,15.9667997,1.55814,-6.2972999,0.728707,0.384742,0.781303,145.3220062
14877,1,4,2,13.3924999,24.8096008,5.4086399,1191.849976,8.5995703,1.77411,1.4054101,0.741325,0.0743893,0.147658,57
23633,1,4,3,178.6029968,35.6375008,10.1971998,1185.650024,6.3232298,1.58333,2.05405,0.782334,0.230628,0.722008,717.6119995
463,1,2,5,196.3899994,42.1736984,17.2693005,1150.98999,9.4648104,2.05492,3.4054101,0.706625,0.294721,0.680552,205.5160065
2094,1,2,5,322.125,5.7526798,8.5320597,1163.829956,24.7154999,1.93952,-2.97297,0.791798,0.346064,0.752672,866.7940063
8388,1,4,1,271.4440002,12.1283998,27.5688992,1185.579956,118.5530014,1.63621,-3.43243,0.760252,0.363844,-0.34899,85.5
14401,1,4,2,147.6329956,40.3669014,20.2380009,1192.160034,23.0977001,1.77039,4.8378401,0.760252,-0.153511,0.524432,191.1840057
4502,1,2,5,218.1569977,18.3150005,25.1049004,1172.790039,97.8348999,1.84005,0.72973,0.753943,0.267939,0.649454,161.2200012
20502,1,4,5,277.8150024,5.0448098,12.7229996,1183.329956,87.9845963,1.57481,-11.5404997,0.662461,0.24613,0.396601,171
28120,1,4,3,228.2400055,30.4195995,18.2250996,1176.349976,190.6390076,1.43011,5.1621599,0.700315,0.323243,0.788677,1174.050049
20512,1,4,4,135,56.2605019,0.71074,1181.140015,24.8848,1.76931,8.1891899,0.684543,0.156448,0.55785,399
7581,1,2,5,174.8059998,5.52005,2.7735,1180.869995,78.4682007,1.48998,-1.51351,0.832808,0.349278,0.460317,2396.709961
10352,1,4,2,313.4930115,36.9695015,13.2671003,1190.050049,165.7550049,1.72268,-2.94595,0.706625,0.224921,0.486703,778.4210205
23288,1,4,2,180,43.8059998,2.0095501,1185.729981,21.5137997,1.58746,0.891892,0.788644,0.201916,0.66655,810.6229858
615,1,2,5,178.3630066,16.3423996,8.7307796,1146.140015,8.0265398,1.90808,3.54054,0.788644,0.323779,0.739571,63.7279015
3810,1,4,5,106.8209991,159.9839935,21.5070992,1176.060059,13.5598001,1.76501,3.54054,0.722397,0.336154,0.762557,380.2369995
14883,1,4,2,0,39.0830002,24.5195999,1192.040039,25.3416004,1.7707601,5.6216202,0.77918,0.074141,0.290603,63.7279015
17756,1,4,2,177.8789978,29.5494995,6.7581601,1187.689941,8.2377005,1.6502399,-2.1351399,0.782334,0.0453828,0.473304,431.2829895
15059,1,4,5,330.9450073,13.0087996,7.7148299,1191.810059,6.3080902,1.77404,3.89189,0.735016,0.219927,0.596781,161.2200012
21735,1,4,1,294.4440002,16.2828999,11.9686003,1191.969971,49.4706993,1.81975,-1.54054,0.769716,0.11663,0.176636,1734.98999
25657,1,2,3,316.0140076,47.9594002,35.0309982,1172.930054,138.7550049,1.39169,0.189189,0.694006,0.362009,0.78152,205.5160065
8432,1,4,1,274.2359924,23.9323006,25.4069004,1185.449951,113.8190002,1.62563,-1.54054,0.671924,0.256846,0.587186,142.5
27111,1,4,1,312.9549866,10.1655998,9.8587503,1176.369995,83.0355988,1.50115,-2.02703,0.596215,0.527108,-0.372913,28.5
25932,1,2,3,297.8009949,126.6660004,15.2539997,1172.979981,96.9981995,1.3901,6.2162199,0.55836,0.312368,0.734449,498.54599
23058,1,4,3,255.2030029,39.530201,25.6809998,1186.219971,34.0494995,1.59205,-5.94595,0.662461,0.379973,0.776691,420.7969971
20029,1,4,5,55.8855019,49.6605988,9.3261499,1181.479981,13.1851997,1.7409199,1.2973,0.741325,0.331194,0.760113,222.5919952
6541,1,2,1,353.6600037,5.8845501,4.5416498,1184.319946,23.1784992,1.5818599,1.27027,0.807571,0.408106,-0.250376,0
26648,1,2,3,291.1940002,43.3274994,34.6641998,1175.26001,116.2649994,1.3999799,-4.8108101,0.643533,0.300575,0.703425,245.1660004
24022,1,4,5,119.4069977,36.6180992,15.4778004,1181.540039,95.9131012,1.68925,7.5405402,0.700315,0.368568,0.758135,364.9779968
1870,1,2,5,204.4440002,44.425499,36.5732002,1168.890015,66.5509033,1.85645,-3.4054101,0.671924,0.381364,0.73558,2004.949951
20068,1,4,1,342.1650085,31.6641006,27.9167995,1184.069946,46.2382011,1.58079,-11.7567997,0.608833,0.316057,0.53124,28.5
20573,1,4,3,89.0289993,49.327301,14.5102997,1180.900024,57.9029007,1.77057,1.3513499,0.678233,0.327154,0.772152,450.625
12033,1,4,5,127.5690002,22.9305,8.1869898,1192.310059,10.9218998,1.7667,-0.540541,0.772871,0.291698,0.702491,408.0580139
13888,1,4,5,250.2779999,4.1675,13.8711996,1191.920044,92.3616028,1.7702399,-9.7297297,0.643533,0.360996,0.700951,820.5819702
4055,1,4,5,107.4749985,74.4666977,26.4090996,1174.579956,160.1490021,1.7760201,-10.5135002,0.451104,0.323333,0.77987,285
23579,1,4,5,108.4349976,19.0939999,17.6928005,1188.420044,50.6730995,1.65245,2.3243201,0.73817,0.397418,0.842368,262.7569885
2324,1,2,3,261.118988,36.3405991,15.8603001,1168.930054,98.8646011,1.7600501,0.405405,0.716088,0.312876,0.736698,344.3670044
28116,1,4,2,187.651001,16.8045006,16.5149994,1176.550049,190.5619965,1.42966,-0.0810811,0.646688,0.168854,0.520851,1190.540039
6558,1,2,5,295.6409912,6.9674602,13.6717997,1184.25,17.0734997,1.58173,2.08108,0.820189,0.229336,0.502787,80.610199
12,1,4,2,310.6010132,8.49296,4.62363,1138.430054,65.0342026,1.91746,2.1351399,0.772871,0.306736,0.592475,142.5
4902,1,2,5,110.6380005,42.2681999,19.843399,1176.73999,95.4300003,1.69265,-1.08108,0.634069,0.360228,0.806179,28.5
24387,1,4,5,358.1520081,12.3745003,22.2007008,1176.77002,51.827301,1.5948,-7.91892,0.662461,0.339425,0.693707,102.7580032
12021,1,4,2,79.6951981,16.1012001,5.6012702,1192.449951,26.7042007,1.80261,5.2162199,0.772871,0.340805,0.773357,28.5
8930,1,4,4,50.6404991,29.2371998,45.2771988,1192.099976,93.7615967,1.76808,-16.0270004,0.766562,0.416612,0.776734,1083.369995
13260,1,4,2,347.7349854,10.5061998,11.6657,1192.410034,58.3414001,1.7667,0.918919,0.741325,0.0985831,0.311735,63.7279015
3204,1,2,2,350.5379944,12.3323002,3.05427,1164.699951,66.8656998,1.9485199,-0.108108,0.70347,-0.03,0.267087,374.8590088
23710,1,4,5,47.8624001,11.6767998,7.08038,1179.589966,63.7897987,1.65069,-2.1621599,0.829653,0.390286,0.787422,102.7580032
8060,1,4,1,265.6010132,11.2549,12.8844004,1187.319946,92.5341034,1.6981601,-10.6216002,0.731861,0.228777,-0.214713,114
16445,1,4,2,264.3410034,23.4930992,26.0690994,1190.959961,70.9832993,1.77069,0.216216,0.706625,0.307861,0.633164,625.0540161
20019,1,4,1,220.1009979,7.0469398,12.2921,1183.469971,40.0080986,1.5803601,1.32432,0.722397,0.42368,-0.368354,28.5
23728,1,4,5,11.3099003,16.1257992,5.1118698,1179.699951,61.2807007,1.6502,3.3243201,0.820189,0.307282,0.681406,205.5160065
11021,1,4,2,45,5.30194,8.8144999,1190.25,61.4808006,1.72158,-3.7026999,0.70347,0.121588,0.305101,268.8680115
5386,1,2,5,75.7774963,26.5737991,44.4752998,1176.23999,86.6428986,1.56157,-6.1351399,0.706625,0.330686,0.813812,2067.969971
10182,1,4,5,70.9744034,25.0394001,15.0607004,1191.630005,123.0319977,1.65652,-1.32432,0.583596,0.23954,0.607705,1892.619995
4212,1,2,5,99.0903015,41.3936005,12.5214996,1173.579956,175.654007,1.7760201,-3.6486499,0.634069,0.290722,0.630536,63.7279015
9177,1,4,5,66.4820023,45.5418015,45.9351997,1192.27002,45.6764984,1.73559,5.6486502,0.772871,0.351411,0.786578,1809.920044
5483,1,4,5,136.0809937,84.3191986,33.3289986,1182.76001,96.9218979,1.55814,-3.8648601,0.643533,0.34807,0.774779,241.8309937
18071,1,4,5,77.2755966,6.1283798,15.5771999,1184.930054,59.8689003,1.58333,-7.10811,0.684543,0.364867,0.754958,431.2829895
19188,1,4,2,353.9909973,15.0942001,9.5136499,1185.660034,17.2493992,1.58333,-2.1891899,0.760252,0.417641,0.448426,513.7910156
6923,1,4,5,22.3801003,33.9281998,4.6100702,1183.800049,14.6190004,1.55814,-0.513514,0.728707,0.391389,0.701286,127.4560013
9976,1,4,5,25.2777004,28.8729992,19.2507,1191.819946,85.8690033,1.72091,-4.89189,0.596215,0.378089,0.852904,1121.680054
24827,1,4,4,308.2900085,28.2942009,6.0605602,1176.959961,142.7250061,1.65082,1.6486501,0.716088,0.132092,0.473438,306.95401
5643,1,4,5,142.9069977,94.0506973,34.0713005,1182.540039,43.1930008,1.5578001,-4.1351399,0.652997,0.35966,0.80544,205.5160065
18885,1,4,5,336.5570068,25.0597992,28.3780994,1185.369995,41.1833,1.58333,0.567568,0.690852,0.309367,0.653051,57
6008,1,2,4,225,17.7024002,6.3706002,1180.890015,10.5811996,1.54549,7.7027001,0.832808,0.175117,0.5757,487.8410034
20724,1,4,5,92.2906036,58.3242989,6.2624002,1183.73999,14.8016005,1.5748,0.405405,0.662461,0.36163,0.703483,120.9150009
22161,1,4,5,75.1414032,13.4191999,23.9743996,1186.640015,195.5549927,1.64318,-3.1351399,0.62776,0.329409,0.661077,40.3050995
9224,1,4,2,62.7447014,15.8372002,26.0326996,1192.109985,118.1760025,1.7417099,0.945946,0.750789,-0.0124499,0.231255,1391.550049
24950,1,4,1,153.4349976,20.7908993,2.24652,1177.630005,144.2519989,1.67961,7.1621599,0.583596,0.361491,-0.340554,28.5
61,1,4,1,251.5650024,10.5707998,3.96701,1138.209961,61.8260002,1.93016,4.4054098,0.801262,0.709571,-0.378897,57
14027,1,4,5,115.5599976,37.7421989,29.2096996,1192.040039,33.0127983,1.76902,-5.7837801,0.675079,0.143982,0.716113,442.4389954
4992,1,2,1,310.6010132,6.3892398,9.1878099,1174.410034,48.4067993,1.6570801,0.540541,0.801262,0.246674,0.257669,90.1249008
10827,1,4,2,196.9279938,11.9177999,6.0193501,1189.390015,115.8479996,1.72438,5.5945902,0.842271,0.0640106,0.10267,322.4410095
20773,1,4,3,54.6888008,44.3161011,14.4663,1183.619995,19.4459,1.5735101,6.10811,0.678233,0.351293,0.766042,114
4012,1,2,5,72.2995987,49.4791985,12.2096996,1174.76001,148.8159943,1.7760201,-1.05405,0.533123,0.340067,0.761062,161.2200012
17629,1,4,2,268.2640076,38.3787003,16.1513996,1190.119995,79.2391968,1.7237999,0.594595,0.70347,0.206856,0.42216,605.9180298
21003,1,4,2,325.7130127,15.5857,13.1469002,1183.880005,19.9540997,1.57385,-3.6216199,0.760252,0.306651,0.704093,324.9500122
2867,1,3,5,31.3729992,5.5995598,11.8936996,1165.790039,110.1679993,1.8479,-7.6756802,0.747634,0.141124,0.369593,838.210022
20823,1,4,5,264.8059998,46.0602989,2.7735,1183.959961,18.3570995,1.5753599,-0.783784,0.728707,0.204613,0.490792,282.1359863
12764,1,4,2,176.1860046,29.7287006,7.51231,1192.469971,12.6511002,1.7667,0.216216,0.772871,0.114296,0.241059,293.4249878
5841,1,2,3,325.3049927,10.1739998,19.1235008,1181.390015,46.2058983,1.54395,-13.5404997,0.728707,0.341814,0.777564,262.7569885
25642,1,4,1,21.0375004,10.2701998,3.49582,1176.140015,153.947998,1.41473,-4.5675702,0.73817,0.330556,-0.397484,0
24546,1,4,3,45,27.0077991,5.3155198,1176.689941,113.2580032,1.63598,-6.7837801,0.649842,0.358018,0.789691,313.5
16036,1,4,5,122.6610031,8.46628,11.4849997,1189.540039,32.4622002,1.7205499,-4.3783798,0.687697,0.339913,0.756135,217.0500031
20760,1,4,4,21.8013992,57.9458008,2.70454,1184.160034,17.6217995,1.57717,2.5945899,0.716088,0.330314,0.583575,370.5
11782,1,4,2,97.125,14.2103996,4.04531,1192.420044,54.0367012,1.81979,3.7837801,0.757098,0.138566,0.373867,254.9120026
5773,1,2,5,17.7838993,6.8338099,13.7187996,1181.589966,29.5897999,1.5463099,-0.675676,0.741325,0.368128,0.750475,85.5
17636,1,4,5,287.9039917,77.3534012,16.6781006,1189.969971,52.0572014,1.72399,0.378378,0.706625,0.35498,0.772597,752.4219971
19821,1,4,5,245.1360016,26.5435009,21.6229,1184.650024,68.1856995,1.58333,-2.6756799,0.706625,0.288511,0.705809,573.5510254
9500,1,4,2,359.5020142,25.4706001,26.7665997,1191.800049,10.2334995,1.74805,12.4864998,0.845426,0.169752,0.271054,662.8930054
20893,1,4,5,94.3986969,28.5133991,6.5246801,1183.579956,33.3334999,1.57219,-1.67568,0.681388,0.338063,0.781759,173.3589935
7434,1,2,5,326.3099976,13.5509996,8.9862404,1183.729981,31.9969997,1.57401,-0.297297,0.763407,0.371408,0.775445,423.6830139
8493,1,4,5,265.3649902,36.5223999,18.0366001,1185.300049,154.5269928,1.61181,-5.97297,0.637224,0.371286,0.837928,199.5
18074,1,4,5,82.1847,5.77876,12.7229996,1188.339966,47.457901,1.65813,-7.4324298,0.750789,0.353949,0.596059,80.610199
28617,1,4,5,92.1746979,96.6082993,19.1235008,1172.219971,121.4449997,1.4333301,10.5676003,0.608833,0.298121,0.697979,28.5
19077,1,4,5,270,62.1825981,5.5114799,1185.48999,19.9710007,1.58333,0.405405,0.725552,0.240541,0.505623,400.0169983
23032,1,4,5,222.6139984,61.6402016,8.47437,1188.01001,16.9846992,1.65651,2.08108,0.791798,0.318678,0.749254,593.0469971
13647,1,4,5,111.038002,65.2918015,20.1296997,1192.479981,34.3340988,1.7667,1.2973,0.684543,0.244495,0.619469,497.7309875
28136,1,4,4,38.0657005,15.4104004,24.8148994,1176.189941,92.302597,1.4272,-6.6216202,0.694006,0.335602,0.793349,686.3709717
24646,1,4,5,303.3110046,36.4653015,10.4084997,1176.900024,93.419899,1.65378,2.97297,0.643533,0.184569,0.596016,235.0169983
6850,1,4,3,91.3479004,76.4197998,36.716301,1184.199951,100.836998,1.55814,-13.4864998,0.599369,0.354386,0.817896,791.8690186
7727,1,4,5,134.3009949,88.1408005,26.9605999,1190.640015,48.0614014,1.6465501,5.1621599,0.624606,0.351383,0.804718,2884.560059
6230,1,2,5,343.6099854,5.3086801,8.83529,1179.76001,102.3529968,1.46589,-7.3243198,0.697161,0.354975,0.66643,2057.729981
27207,1,4,1,289.4859924,21.4361,16.8257999,1176.449951,52.6174011,1.51978,5.7297301,0.615142,0.582555,-0.369336,40.3050995
25423,1,4,4,79.7432022,34.4193993,25.0797997,1176.630005,84.5055008,1.41918,-8.2702703,0.652997,0.283543,0.682842,166.1820068
25296,1,4,4,21.8013992,70.0091019,40.3741989,1187.280029,50.300499,1.6717499,-19.1622009,0.681388,0.328299,0.832769,1849.650024
9622,1,4,2,336.8009949,37.0848007,20.1746998,1192.030029,9.0740099,1.72746,10.1622,0.817035,-0.0076892,0.313337,1280.920044
10082,1,4,2,173.8110046,70.7845993,36.2167015,1191.640015,63.2907982,1.67267,3.7837801,0.416404,0.0584307,0.159049,1691.849976
15844,1,4,2,173.6600037,64.4201965,21.6613007,1189.079956,72.3304977,1.69139,2.2702701,0.62776,0.12412,0.428012,127.4560013
1545,1,4,1,301.3729858,8.2527199,11.8936996,1157.650024,15.0431995,2.05563,1.2973,0.51735,0.449424,-0.366181,28.5
26934,1,4,5,101.689003,23.9813004,14.5621004,1177.76001,122.1429977,1.5050499,0.297297,0.712934,0.303765,0.691746,0
16531,1,4,4,166.3899994,23.8948994,23.2049999,1190.560059,38.2457008,1.74462,-1.08108,0.637224,0.0753687,0.404923,254.9120026
16519,1,4,2,165.1410065,33.0228996,12.5355997,1190.390015,62.0839005,1.7364,-0.972973,0.649842,0.0419162,0.226388,201.5249939
2646,1,2,1,294.4440002,15.6850996,11.9686003,1167.540039,27.0153008,1.81302,4.08108,0.640379,0.466251,-0.237581,80.610199
17220,1,4,2,355.6010132,42.0847015,3.2729499,1189.670044,33.8568993,1.72475,-1.02703,0.804416,0.118458,0.184644,655.5
11490,1,4,5,95.0290985,22.2754002,28.8267994,1187.829956,61.6208992,1.67334,-5.3513498,0.665615,0.374202,0.841283,625.0540161
20174,1,4,4,359.4930115,36.8951988,26.3645992,1183.98999,42.2218018,1.57987,-3.8108101,0.643533,0.357103,0.736351,57
2201,1,4,1,299.0549927,17.2392998,19.8623009,1169.25,19.4186001,1.77063,3.5945899,0.665615,0.419492,-0.276067,40.3050995
14344,1,4,2,173.7740021,66.281601,25.8882008,1192.099976,10.7719002,1.7713,14.3242998,0.731861,0.0283723,0.394533,205.5160065
22495,1,4,1,101.689003,39.5630989,14.5621004,1187.099976,75.6696014,1.64921,-5.4324298,0.681388,0.380991,0.348136,318.6400146
10787,1,4,4,129.897995,20.6630001,19.2252998,1191.050049,14.0262003,1.7176501,7.4864898,0.77918,0.141033,0.346199,400.0169983
1544,1,2,5,276.3399963,11.1969004,17.6268005,1160.27002,20.8437004,1.98752,2.05405,0.741325,0.30843,0.65404,161.2200012
20208,1,4,5,23.8059006,17.2010994,18.0550003,1180.920044,36.5129013,1.7793601,-5.10811,0.725552,0.310292,0.767569,280.6919861
22189,1,4,4,70.7406998,10.2615995,21.0874004,1186.619995,189.0740051,1.64053,-7.7837801,0.630915,0.233477,0.571731,57
22904,1,4,5,201.8009949,5.1419601,13.2891998,1188.339966,99.9506989,1.65844,-7.05405,0.753943,0.357409,0.823275,542.25
5250,1,2,4,225.8070068,14.2028999,23.7703991,1172.150024,101.5139999,1.6018,-12.1892004,0.744479,0.21009,0.660124,847.3660278
19100,1,4,2,295.0169983,42.0917015,4.15242,1185.609985,21.5373993,1.58333,3.1351399,0.731861,0.235917,0.542691,442.4389954
9283,1,4,2,340.973999,27.1982994,28.2877998,1191.780029,18.0354004,1.7516299,18.6485996,0.839117,0.180235,0.34413,559.9359741
9920,1,4,5,15.4884996,38.9310989,37.0713005,1191.869995,53.3442001,1.7219501,4.02703,0.70347,0.359584,0.782905,1154.160034
2193,1,2,5,316.0809937,26.3624001,18.2008991,1169.280029,36.5924988,1.76399,0.27027,0.750789,0.333333,0.765653,182.4889984
18179,1,4,5,180,18.4876995,16.1443005,1186.209961,17.1424007,1.58333,0.594595,0.700315,0.346324,0.72238,324.9500122
2673,1,2,1,230.1940002,14.5317001,7.8021898,1167.290039,17.3747005,1.8251801,7.10811,0.697161,0.416834,-0.249469,80.610199
4635,1,2,5,86.8201981,61.2622986,17.5508995,1171.329956,36.0073013,1.80445,10.3514004,0.712934,0.20727,0.447716,182.4889984
6563,1,2,1,266.1860046,9.0541601,3.7723701,1184.26001,18.9785004,1.5783499,-0.513514,0.807571,0.507524,-0.330498,85.5
5158,1,2,5,335.8540039,7.7529502,7.9352198,1174.01001,50.4402008,1.66019,-3.97297,0.766562,0.36344,0.733699,245.1660004
21622,1,4,5,6.6486502,20.2982006,35.7445984,1179.959961,64.1502991,1.72474,-1.27027,0.687697,0.278821,0.698769,1094.930054
13545,1,4,5,51.7098007,4.5339999,6.0605602,1192.599976,19.8589001,1.8351901,-5.4324298,0.807571,0.238543,0.519279,85.5
26237,1,4,2,47.3858986,44.2047997,8.47437,1177.26001,75.4375,1.40389,3.51351,0.709779,0.0763243,0.312418,142.5
24018,1,4,5,131.1860046,24.9087009,5.32725,1180.819946,108.0039978,1.73751,1.91892,0.716088,0.244548,0.533448,142.5
26385,1,4,1,117.8970032,11.4748001,4.8223801,1176.780029,79.9835968,1.40105,-1.43243,0.769716,0.10329,0.270464,0
28690,1,2,3,347.2420044,118.1969986,25.4862003,1167.27002,94.5880966,1.3141299,3.91892,0.624606,0.345663,0.736625,400.0169983
21860,1,4,3,302.0050049,80.4891968,22.4783993,1191.98999,73.1147995,1.7869999,1.02703,0.611987,0.357527,0.799822,1682.469971
15150,1,4,2,48.3665009,29.2112007,11.9287004,1191.790039,8.2950697,1.7741801,9.8648701,0.801262,0.19112,0.506716,142.5
16305,1,4,4,162.8009949,51.9706001,21.0898991,1190.069946,23.8257999,1.72981,0.189189,0.561514,0.310443,0.607018,191.1840057
1680,1,2,5,261.3840027,27.2991009,8.3283005,1156.709961,78.2533035,2.05916,0.675676,0.700315,0.276083,0.686697,314.7929993
12869,1,4,2,225,23.6247005,12.2484999,1192.469971,16.6683998,1.7667,4.1351399,0.798107,0.107489,0.281672,201.5249939
13637,1,4,5,104.348999,73.4279022,21.2728996,1192.479981,23.4108009,1.7667,6.4054098,0.687697,0.256372,0.66087,491.9859924
1589,1,2,3,273.1799927,27.0648003,17.5508995,1157.359985,42.1675987,2.0579801,-8.2702703,0.690852,0.368675,0.799747,262.7569885
25260,1,4,5,329.8859863,13.7044001,26.8864002,1187.300049,79.0378036,1.66766,-12.2702999,0.675079,0.362246,0.803021,1976.180054
28947,1,2,3,2.3859401,78.0214005,11.8986998,1167.27002,55.5037994,1.31665,7.5405402,0.608833,0.350062,0.77893,201.5249939
23144,1,4,2,270,38.7421989,1.50744,1185.680054,26.3661003,1.58927,-2.45946,0.788644,-0.0720239,0.376228,850.2369995
15984,1,4,5,168.6900024,5.5586801,11.3802996,1189.479981,35.7495995,1.71768,-3.6486499,0.678233,0.377175,0.789116,268.8680115
5981,1,2,3,276.6329956,20.0002995,10.7505999,1180.829956,46.1996994,1.54567,2.2432401,0.757098,0.353573,0.755871,662.8930054
6433,1,3,5,56.9761009,25.6308002,11.8182001,1179.48999,143.677002,1.53833,-2,0.678233,0.355014,0.731068,2291.729981
17315,1,4,2,323.6159973,25.2924995,22.4920006,1189.319946,53.0882988,1.72475,3.51351,0.652997,0.148995,0.528765,741
12781,1,4,5,92.8623962,27.3556004,9.9628096,1192.51001,13.0122004,1.84187,8.8918896,0.807571,0.360259,0.809524,764.7349854
15461,1,4,2,97.853302,26.5970993,14.4020004,1191.839966,17.7145996,1.77244,-1.08108,0.810726,0.126313,0.318753,364.9779968
25457,1,4,5,99.1371994,43.2854996,32.4258995,1176.640015,68.6992035,1.41907,-8.7026997,0.675079,0.258984,0.608685,145.3220062
15271,1,4,2,12.5288,30.6238003,4.62363,1191.729981,22.6739006,1.77104,1.08108,0.804416,0.233539,0.547237,40.3050995
14135,1,4,4,93.0128021,7.5806699,9.4751797,1191.839966,119.8909988,1.77714,-6.6216202,0.621451,0.269162,0.644289,625.0540161
22226,1,4,3,252.2350006,41.2126007,25.3785,1186.310059,179.8739929,1.6246001,-2.56757,0.602524,0.277527,0.720231,324.9500122
8869,1,4,2,81.572998,19.3397999,13.4646997,1191.699951,37.4412994,1.7620699,-5.7837801,0.772871,0.0804447,0.35818,182.4889984
9170,1,4,5,22.9887009,14.0108004,17.4556007,1191.73999,30.5296993,1.75227,-2.43243,0.845426,0.442036,0.717814,487.8410034
17166,1,4,2,233.7460022,59.5794983,4.6640701,1189.709961,21.9414005,1.72475,0.513514,0.810726,0.216652,0.473477,598.5
8371,1,4,3,257.2170105,35.0015984,28.1555004,1185.530029,106.6910019,1.6381,1.6486501,0.735016,0.34009,0.73343,171
977,1,2,4,191.3099976,60.1186981,5.1118698,1153.780029,14.2205,2.0759001,-1.67568,0.624606,0.224739,0.52627,324.9500122
1867,1,2,2,338.552002,35.2321014,14.7826996,1151.839966,41.3264999,2.0521801,-6.5675702,0.776025,0.0507565,0.281929,399
9196,1,4,2,78.6901016,7.9738498,7.64257,1191.839966,33.0088997,1.75403,-2.02703,0.807571,0.0765354,0.356349,721.5620117
1816,1,2,3,335.9240112,28.6595993,12.7229996,1152.430054,34.1125984,2.05446,2.2973001,0.728707,0.304252,0.644414,166.1820068
18192,1,4,5,164.5390015,21.6319008,12.0726004,1185.75,16.1040993,1.58333,8.2432404,0.712934,0.182905,0.671062,456.8900146
23231,1,4,5,219.9199982,17.3358002,15.6540003,1188.280029,44.4664993,1.6528701,2.45946,0.731861,0.407571,0.794805,408.0580139
585,1,2,5,316.7900085,9.4081802,11.2318001,1146.51001,22.6378002,1.9315,-1.3513499,0.81388,0.333091,0.682037,217.0500031
5479,1,4,5,138.5399933,73.4272003,31.0820007,1182.73999,94.0552979,1.55814,-0.621622,0.652997,0.336574,0.771939,145.3220062
20949,1,4,4,38.5168991,28.1604004,15.3589001,1183.75,24.3647995,1.57296,3.4054101,0.716088,0.285651,0.664387,217.0500031
16185,1,4,2,150.7810059,57.7089005,16.5149994,1189.859985,8.6326399,1.73085,4.2972999,0.599369,0.182801,0.402272,235.0169983
25029,1,4,5,292.6199951,26.3855991,12.8477001,1189.959961,30.0701008,1.76977,-3.1891899,0.757098,0.314891,0.66406,4475.5
9092,1,4,2,0,11.2013998,9.9506302,1191.890015,10.1562996,1.7559,1.02703,0.807571,0.0372549,0.362524,826.9910278
956,1,2,5,153.4349976,52.8595009,27.0207005,1153.790039,14.6449003,2.0759001,1.18919,0.675079,0.289523,0.673214,374.8590088
17748,1,4,5,187.4309998,7.9724598,16.9719009,1188.280029,55.5671997,1.65333,-0.864865,0.744479,0.394964,0.810458,229.7740021
26646,1,4,3,317.2030029,25.3006992,25.8348007,1175.369995,118.4599991,1.40212,-3.3783801,0.624606,0.354561,0.744366,201.5249939
5894,1,2,5,337.1659851,29.1278,19.8838005,1181.150024,7.8123698,1.54526,6.10811,0.741325,0.278524,0.695217,423.6830139
28031,1,3,5,96.0090027,50.5023003,9.5136499,1173.189941,37.0676003,1.42816,1.48649,0.741325,0.323864,0.69147,703.8980103
17373,1,4,4,324.7279968,17.0398006,23.7745991,1189.439941,90.4348984,1.72475,0.243243,0.624606,0.254555,0.597084,798
